
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 03-Jun-2026 at 09:40:21.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   82.2500   1.1044392E+06   1.0979076E+06   1.1044392E+06   9.0684754E+05   9.0046423E+05   9.0684754E+05
   82.2625   1.1044681E+06   1.0978391E+06   1.1044681E+06   9.0687589E+05   9.0039627E+05   9.0687589E+05
   82.2750   1.1044970E+06   1.0977709E+06   1.1044970E+06   9.0690421E+05   9.0032855E+05   9.0690421E+05
   82.2875   1.1045259E+06   1.0977030E+06   1.1045259E+06   9.0693251E+05   9.0026108E+05   9.0693251E+05
   82.3000   1.1045547E+06   1.0976353E+06   1.1045547E+06   9.0696079E+05   9.0019386E+05   9.0696079E+05
   82.3125   1.1045835E+06   1.0975679E+06   1.1045835E+06   9.0698904E+05   9.0012689E+05   9.0698904E+05
   82.3250   1.1046123E+06   1.0975006E+06   1.1046123E+06   9.0701727E+05   9.0006016E+05   9.0701727E+05
   82.3375   1.1046411E+06   1.0974337E+06   1.1046411E+06   9.0704548E+05   8.9999369E+05   9.0704548E+05
   82.3500   1.1046699E+06   1.0973669E+06   1.1046699E+06   9.0707367E+05   8.9992746E+05   9.0707367E+05
   82.3625   1.1046986E+06   1.0973004E+06   1.1046986E+06   9.0710184E+05   8.9986147E+05   9.0710184E+05
   82.3750   1.1047274E+06   1.0972342E+06   1.1047274E+06   9.0712999E+05   8.9979574E+05   9.0712999E+05
   82.3875   1.1047561E+06   1.0971682E+06   1.1047561E+06   9.0715811E+05   8.9973025E+05   9.0715811E+05
   82.4000   1.1047847E+06   1.0971024E+06   1.1047847E+06   9.0718622E+05   8.9966500E+05   9.0718622E+05
   82.4125   1.1048134E+06   1.0970369E+06   1.1048134E+06   9.0721431E+05   8.9960000E+05   9.0721431E+05
   82.4250   1.1048421E+06   1.0969716E+06   1.1048421E+06   9.0724239E+05   8.9953524E+05   9.0724239E+05
   82.4375   1.1048707E+06   1.0969065E+06   1.1048707E+06   9.0727044E+05   8.9947073E+05   9.0727044E+05
   82.4500   1.1048993E+06   1.0968417E+06   1.1048993E+06   9.0729848E+05   8.9940645E+05   9.0729848E+05
   82.4625   1.1049279E+06   1.0967771E+06   1.1049279E+06   9.0732650E+05   8.9934242E+05   9.0732650E+05
   82.4750   1.1049565E+06   1.0967127E+06   1.1049565E+06   9.0735451E+05   8.9927863E+05   9.0735451E+05
   82.4875   1.1049851E+06   1.0966486E+06   1.1049851E+06   9.0738250E+05   8.9921507E+05   9.0738250E+05
   82.5000   1.1050137E+06   1.0965847E+06   1.1050137E+06   9.0741047E+05   8.9915176E+05   9.0741047E+05
   82.5125   1.1050422E+06   1.0965210E+06   1.1050422E+06   9.0743843E+05   8.9908867E+05   9.0743843E+05
   82.5250   1.1050707E+06   1.0964575E+06   1.1050707E+06   9.0746637E+05   8.9902583E+05   9.0746637E+05
   82.5375   1.1050992E+06   1.0963943E+06   1.1050992E+06   9.0749430E+05   8.9896321E+05   9.0749430E+05
   82.5500   1.1051277E+06   1.0963313E+06   1.1051277E+06   9.0752222E+05   8.9890083E+05   9.0752222E+05
   82.5625   1.1051562E+06   1.0962686E+06   1.1051562E+06   9.0755012E+05   8.9883868E+05   9.0755012E+05
   82.5750   1.1051847E+06   1.0962060E+06   1.1051847E+06   9.0757801E+05   8.9877676E+05   9.0757801E+05
   82.5875   1.1052132E+06   1.0961437E+06   1.1052132E+06   9.0760589E+05   8.9871506E+05   9.0760589E+05
   82.6000   1.1052416E+06   1.0960816E+06   1.1052416E+06   9.0763375E+05   8.9865359E+05   9.0763375E+05
   82.6125   1.1052701E+06   1.0960197E+06   1.1052701E+06   9.0766161E+05   8.9859235E+05   9.0766161E+05
   82.6250   1.1052985E+06   1.0959581E+06   1.1052985E+06   9.0768945E+05   8.9853133E+05   9.0768945E+05
   82.6375   1.1053269E+06   1.0958966E+06   1.1053269E+06   9.0771728E+05   8.9847053E+05   9.0771728E+05
   82.6500   1.1053553E+06   1.0958354E+06   1.1053553E+06   9.0774510E+05   8.9840995E+05   9.0774510E+05
   82.6625   1.1053837E+06   1.0957743E+06   1.1053837E+06   9.0777291E+05   8.9834959E+05   9.0777291E+05
   82.6750   1.1054121E+06   1.0957135E+06   1.1054121E+06   9.0780070E+05   8.9828944E+05   9.0780070E+05
   82.6875   1.1054405E+06   1.0956529E+06   1.1054405E+06   9.0782849E+05   8.9822951E+05   9.0782849E+05
   82.7000   1.1054689E+06   1.0955925E+06   1.1054689E+06   9.0785627E+05   8.9816979E+05   9.0785627E+05
   82.7125   1.1054972E+06   1.0955323E+06   1.1054972E+06   9.0788404E+05   8.9811029E+05   9.0788404E+05
   82.7250   1.1055256E+06   1.0954723E+06   1.1055256E+06   9.0791180E+05   8.9805099E+05   9.0791180E+05
   82.7375   1.1055539E+06   1.0954125E+06   1.1055539E+06   9.0793954E+05   8.9799190E+05   9.0793954E+05
   82.7500   1.1055823E+06   1.0953530E+06   1.1055823E+06   9.0796729E+05   8.9793301E+05   9.0796729E+05
   82.7625   1.1056106E+06   1.0952936E+06   1.1056106E+06   9.0799502E+05   8.9787433E+05   9.0799502E+05
   82.7750   1.1056389E+06   1.0952344E+06   1.1056389E+06   9.0802274E+05   8.9781585E+05   9.0802274E+05
   82.7875   1.1056672E+06   1.0951754E+06   1.1056672E+06   9.0805045E+05   8.9775757E+05   9.0805045E+05
   82.8000   1.1056955E+06   1.0951166E+06   1.1056955E+06   9.0807816E+05   8.9769949E+05   9.0807816E+05
   82.8125   1.1057238E+06   1.0950580E+06   1.1057238E+06   9.0810585E+05   8.9764160E+05   9.0810585E+05
   82.8250   1.1057521E+06   1.0949996E+06   1.1057521E+06   9.0813354E+05   8.9758391E+05   9.0813354E+05
   82.8375   1.1057803E+06   1.0949413E+06   1.1057803E+06   9.0816122E+05   8.9752641E+05   9.0816122E+05
   82.8500   1.1058086E+06   1.0948833E+06   1.1058086E+06   9.0818889E+05   8.9746910E+05   9.0818889E+05
   82.8625   1.1058369E+06   1.0948254E+06   1.1058369E+06   9.0821656E+05   8.9741197E+05   9.0821656E+05
   82.8750   1.1058651E+06   1.0947677E+06   1.1058651E+06   9.0824421E+05   8.9735504E+05   9.0824421E+05
   82.8875   1.1058934E+06   1.0947103E+06   1.1058934E+06   9.0827186E+05   8.9729829E+05   9.0827186E+05
   82.9000   1.1059216E+06   1.0946529E+06   1.1059216E+06   9.0829950E+05   8.9724172E+05   9.0829950E+05
   82.9125   1.1059498E+06   1.0945958E+06   1.1059498E+06   9.0832713E+05   8.9718534E+05   9.0832713E+05
   82.9250   1.1059780E+06   1.0945389E+06   1.1059780E+06   9.0835475E+05   8.9712913E+05   9.0835475E+05
   82.9375   1.1060062E+06   1.0944821E+06   1.1060062E+06   9.0838237E+05   8.9707310E+05   9.0838237E+05
   82.9500   1.1060344E+06   1.0944255E+06   1.1060344E+06   9.0840998E+05   8.9701725E+05   9.0840998E+05
   82.9625   1.1060626E+06   1.0943690E+06   1.1060626E+06   9.0843757E+05   8.9696157E+05   9.0843757E+05
   82.9750   1.1060908E+06   1.0943128E+06   1.1060908E+06   9.0846516E+05   8.9690606E+05   9.0846516E+05
   82.9875   1.1061190E+06   1.0942567E+06   1.1061190E+06   9.0849274E+05   8.9685072E+05   9.0849274E+05
   83.0000   1.1061471E+06   1.0942007E+06   1.1061471E+06   9.0852031E+05   8.9679555E+05   9.0852031E+05
   83.0125   1.1061753E+06   1.0941450E+06   1.1061753E+06   9.0854788E+05   8.9674055E+05   9.0854788E+05
   83.0250   1.1062034E+06   1.0940894E+06   1.1062034E+06   9.0857543E+05   8.9668571E+05   9.0857543E+05
   83.0375   1.1062315E+06   1.0940339E+06   1.1062315E+06   9.0860297E+05   8.9663104E+05   9.0860297E+05
   83.0500   1.1062597E+06   1.0939786E+06   1.1062597E+06   9.0863051E+05   8.9657653E+05   9.0863051E+05
   83.0625   1.1062878E+06   1.0939235E+06   1.1062878E+06   9.0865803E+05   8.9652217E+05   9.0865803E+05
   83.0750   1.1063159E+06   1.0938686E+06   1.1063159E+06   9.0868555E+05   8.9646798E+05   9.0868555E+05
   83.0875   1.1063440E+06   1.0938137E+06   1.1063440E+06   9.0871305E+05   8.9641395E+05   9.0871305E+05
   83.1000   1.1063721E+06   1.0937591E+06   1.1063721E+06   9.0874055E+05   8.9636007E+05   9.0874055E+05
   83.1125   1.1064001E+06   1.0937046E+06   1.1064001E+06   9.0876803E+05   8.9630634E+05   9.0876803E+05
   83.1250   1.1064282E+06   1.0936503E+06   1.1064282E+06   9.0879550E+05   8.9625277E+05   9.0879550E+05
   83.1375   1.1064562E+06   1.0935961E+06   1.1064562E+06   9.0882296E+05   8.9619935E+05   9.0882296E+05
   83.1500   1.1064843E+06   1.0935420E+06   1.1064843E+06   9.0885041E+05   8.9614608E+05   9.0885041E+05
   83.1625   1.1065123E+06   1.0934881E+06   1.1065123E+06   9.0887784E+05   8.9609295E+05   9.0887784E+05
   83.1750   1.1065403E+06   1.0934344E+06   1.1065403E+06   9.0890527E+05   8.9603998E+05   9.0890527E+05
   83.1875   1.1065683E+06   1.0933808E+06   1.1065683E+06   9.0893268E+05   8.9598715E+05   9.0893268E+05
   83.2000   1.1065963E+06   1.0933273E+06   1.1065963E+06   9.0896007E+05   8.9593447E+05   9.0896007E+05
   83.2125   1.1066243E+06   1.0932740E+06   1.1066243E+06   9.0898746E+05   8.9588193E+05   9.0898746E+05
   83.2250   1.1066522E+06   1.0932209E+06   1.1066522E+06   9.0901483E+05   8.9582953E+05   9.0901483E+05
   83.2375   1.1066801E+06   1.0931678E+06   1.1066801E+06   9.0904218E+05   8.9577727E+05   9.0904218E+05
   83.2500   1.1067081E+06   1.0931149E+06   1.1067081E+06   9.0906952E+05   8.9572516E+05   9.0906952E+05
   83.2625   1.1067360E+06   1.0930622E+06   1.1067360E+06   9.0909684E+05   8.9567318E+05   9.0909684E+05
   83.2750   1.1067639E+06   1.0930096E+06   1.1067639E+06   9.0912415E+05   8.9562134E+05   9.0912415E+05
   83.2875   1.1067917E+06   1.0929571E+06   1.1067917E+06   9.0915144E+05   8.9556964E+05   9.0915144E+05
   83.3000   1.1068196E+06   1.0929048E+06   1.1068196E+06   9.0917872E+05   8.9551808E+05   9.0917872E+05
   83.3125   1.1068474E+06   1.0928526E+06   1.1068474E+06   9.0920597E+05   8.9546665E+05   9.0920597E+05
   83.3250   1.1068753E+06   1.0928006E+06   1.1068753E+06   9.0923321E+05   8.9541536E+05   9.0923321E+05
   83.3375   1.1069031E+06   1.0927487E+06   1.1069031E+06   9.0926043E+05   8.9536420E+05   9.0926043E+05
   83.3500   1.1069308E+06   1.0926969E+06   1.1069308E+06   9.0928763E+05   8.9531318E+05   9.0928763E+05
   83.3625   1.1069586E+06   1.0926452E+06   1.1069586E+06   9.0931481E+05   8.9526229E+05   9.0931481E+05
   83.3750   1.1069864E+06   1.0925937E+06   1.1069864E+06   9.0934197E+05   8.9521153E+05   9.0934197E+05
   83.3875   1.1070141E+06   1.0925423E+06   1.1070141E+06   9.0936911E+05   8.9516090E+05   9.0936911E+05
   83.4000   1.1070418E+06   1.0924911E+06   1.1070418E+06   9.0939623E+05   8.9511040E+05   9.0939623E+05
   83.4125   1.1070695E+06   1.0924400E+06   1.1070695E+06   9.0942333E+05   8.9506004E+05   9.0942333E+05
   83.4250   1.1070971E+06   1.0923890E+06   1.1070971E+06   9.0945040E+05   8.9500980E+05   9.0945040E+05
   83.4375   1.1071247E+06   1.0923381E+06   1.1071247E+06   9.0947745E+05   8.9495969E+05   9.0947745E+05
   83.4500   1.1071524E+06   1.0922874E+06   1.1071524E+06   9.0950448E+05   8.9490972E+05   9.0950448E+05
   83.4625   1.1071799E+06   1.0922368E+06   1.1071799E+06   9.0953148E+05   8.9485987E+05   9.0953148E+05
   83.4750   1.1072075E+06   1.0921864E+06   1.1072075E+06   9.0955845E+05   8.9481015E+05   9.0955845E+05
   83.4875   1.1072350E+06   1.0921360E+06   1.1072350E+06   9.0958540E+05   8.9476056E+05   9.0958540E+05
   83.5000   1.1072625E+06   1.0920858E+06   1.1072625E+06   9.0961233E+05   8.9471109E+05   9.0961233E+05
   83.5125   1.1072900E+06   1.0920358E+06   1.1072900E+06   9.0963922E+05   8.9466176E+05   9.0963922E+05
   83.5250   1.1073175E+06   1.0919858E+06   1.1073175E+06   9.0966609E+05   8.9461255E+05   9.0966609E+05
   83.5375   1.1073449E+06   1.0919360E+06   1.1073449E+06   9.0969293E+05   8.9456347E+05   9.0969293E+05
   83.5500   1.1073723E+06   1.0918863E+06   1.1073723E+06   9.0971975E+05   8.9451452E+05   9.0971975E+05
   83.5625   1.1073996E+06   1.0918368E+06   1.1073996E+06   9.0974653E+05   8.9446570E+05   9.0974653E+05
   83.5750   1.1074270E+06   1.0917873E+06   1.1074270E+06   9.0977328E+05   8.9441701E+05   9.0977328E+05
   83.5875   1.1074543E+06   1.0917381E+06   1.1074543E+06   9.0980000E+05   8.9436844E+05   9.0980000E+05
   83.6000   1.1074816E+06   1.0916889E+06   1.1074816E+06   9.0982669E+05   8.9432000E+05   9.0982669E+05
   83.6125   1.1075088E+06   1.0916399E+06   1.1075088E+06   9.0985334E+05   8.9427169E+05   9.0985334E+05
   83.6250   1.1075360E+06   1.0915910E+06   1.1075360E+06   9.0987996E+05   8.9422351E+05   9.0987996E+05
   83.6375   1.1075632E+06   1.0915422E+06   1.1075632E+06   9.0990655E+05   8.9417545E+05   9.0990655E+05
   83.6500   1.1075903E+06   1.0914935E+06   1.1075903E+06   9.0993310E+05   8.9412753E+05   9.0993310E+05
   83.6625   1.1076174E+06   1.0914450E+06   1.1076174E+06   9.0995962E+05   8.9407973E+05   9.0995962E+05
   83.6750   1.1076445E+06   1.0913966E+06   1.1076445E+06   9.0998610E+05   8.9403207E+05   9.0998610E+05
   83.6875   1.1076715E+06   1.0913484E+06   1.1076715E+06   9.1001255E+05   8.9398453E+05   9.1001255E+05
   83.7000   1.1076985E+06   1.0913003E+06   1.1076985E+06   9.1003896E+05   8.9393713E+05   9.1003896E+05
   83.7125   1.1077254E+06   1.0912523E+06   1.1077254E+06   9.1006533E+05   8.9388985E+05   9.1006533E+05
   83.7250   1.1077524E+06   1.0912044E+06   1.1077524E+06   9.1009166E+05   8.9384271E+05   9.1009166E+05
   83.7375   1.1077792E+06   1.0911567E+06   1.1077792E+06   9.1011795E+05   8.9379570E+05   9.1011795E+05
   83.7500   1.1078061E+06   1.0911091E+06   1.1078061E+06   9.1014420E+05   8.9374882E+05   9.1014420E+05
   83.7625   1.1078329E+06   1.0910617E+06   1.1078329E+06   9.1017041E+05   8.9370208E+05   9.1017041E+05
   83.7750   1.1078596E+06   1.0910144E+06   1.1078596E+06   9.1019658E+05   8.9365546E+05   9.1019658E+05
   83.7875   1.1078863E+06   1.0909672E+06   1.1078863E+06   9.1022271E+05   8.9360899E+05   9.1022271E+05
   83.8000   1.1079130E+06   1.0909201E+06   1.1079130E+06   9.1024879E+05   8.9356264E+05   9.1024879E+05
   83.8125   1.1079396E+06   1.0908732E+06   1.1079396E+06   9.1027483E+05   8.9351644E+05   9.1027483E+05
   83.8250   1.1079662E+06   1.0908264E+06   1.1079662E+06   9.1030083E+05   8.9347036E+05   9.1030083E+05
   83.8375   1.1079927E+06   1.0907798E+06   1.1079927E+06   9.1032678E+05   8.9342443E+05   9.1032678E+05
   83.8500   1.1080192E+06   1.0907333E+06   1.1080192E+06   9.1035268E+05   8.9337863E+05   9.1035268E+05
   83.8625   1.1080457E+06   1.0906869E+06   1.1080457E+06   9.1037854E+05   8.9333297E+05   9.1037854E+05
   83.8750   1.1080721E+06   1.0906407E+06   1.1080721E+06   9.1040435E+05   8.9328745E+05   9.1040435E+05
   83.8875   1.1080984E+06   1.0905946E+06   1.1080984E+06   9.1043012E+05   8.9324208E+05   9.1043012E+05
   83.9000   1.1081247E+06   1.0905487E+06   1.1081247E+06   9.1045583E+05   8.9319684E+05   9.1045583E+05
   83.9125   1.1081510E+06   1.0905029E+06   1.1081510E+06   9.1048150E+05   8.9315174E+05   9.1048150E+05
   83.9250   1.1081772E+06   1.0904572E+06   1.1081772E+06   9.1050712E+05   8.9310679E+05   9.1050712E+05
   83.9375   1.1082034E+06   1.0904117E+06   1.1082034E+06   9.1053269E+05   8.9306197E+05   9.1053269E+05
   83.9500   1.1082295E+06   1.0903663E+06   1.1082295E+06   9.1055821E+05   8.9301731E+05   9.1055821E+05
   83.9625   1.1082555E+06   1.0903211E+06   1.1082555E+06   9.1058367E+05   8.9297279E+05   9.1058367E+05
   83.9750   1.1082815E+06   1.0902760E+06   1.1082815E+06   9.1060909E+05   8.9292841E+05   9.1060909E+05
   83.9875   1.1083075E+06   1.0902311E+06   1.1083075E+06   9.1063445E+05   8.9288418E+05   9.1063445E+05
   84.0000   1.1083334E+06   1.0901863E+06   1.1083334E+06   9.1065976E+05   8.9284011E+05   9.1065976E+05
   84.0125   1.1083592E+06   1.0901416E+06   1.1083592E+06   9.1068501E+05   8.9279617E+05   9.1068501E+05
   84.0250   1.1083850E+06   1.0900972E+06   1.1083850E+06   9.1071021E+05   8.9275239E+05   9.1071021E+05
   84.0375   1.1084107E+06   1.0900528E+06   1.1084107E+06   9.1073536E+05   8.9270876E+05   9.1073536E+05
   84.0500   1.1084364E+06   1.0900086E+06   1.1084364E+06   9.1076045E+05   8.9266529E+05   9.1076045E+05
   84.0625   1.1084620E+06   1.0899646E+06   1.1084620E+06   9.1078549E+05   8.9262196E+05   9.1078549E+05
   84.0750   1.1084876E+06   1.0899207E+06   1.1084876E+06   9.1081047E+05   8.9257879E+05   9.1081047E+05
   84.0875   1.1085131E+06   1.0898769E+06   1.1085131E+06   9.1083539E+05   8.9253578E+05   9.1083539E+05
   84.1000   1.1085386E+06   1.0898334E+06   1.1085386E+06   9.1086025E+05   8.9249292E+05   9.1086025E+05
   84.1125   1.1085640E+06   1.0897899E+06   1.1085640E+06   9.1088506E+05   8.9245022E+05   9.1088506E+05
   84.1250   1.1085893E+06   1.0897467E+06   1.1085893E+06   9.1090981E+05   8.9240767E+05   9.1090981E+05
   84.1375   1.1086146E+06   1.0897035E+06   1.1086146E+06   9.1093450E+05   8.9236529E+05   9.1093450E+05
   84.1500   1.1086398E+06   1.0896606E+06   1.1086398E+06   9.1095913E+05   8.9232306E+05   9.1095913E+05
   84.1625   1.1086650E+06   1.0896178E+06   1.1086650E+06   9.1098371E+05   8.9228100E+05   9.1098371E+05
   84.1750   1.1086901E+06   1.0895752E+06   1.1086901E+06   9.1100822E+05   8.9223910E+05   9.1100822E+05
   84.1875   1.1087151E+06   1.0895327E+06   1.1087151E+06   9.1103267E+05   8.9219736E+05   9.1103267E+05
   84.2000   1.1087401E+06   1.0894904E+06   1.1087401E+06   9.1105706E+05   8.9215579E+05   9.1105706E+05
   84.2125   1.1087650E+06   1.0894482E+06   1.1087650E+06   9.1108139E+05   8.9211438E+05   9.1108139E+05
   84.2250   1.1087899E+06   1.0894062E+06   1.1087899E+06   9.1110566E+05   8.9207313E+05   9.1110566E+05
   84.2375   1.1088147E+06   1.0893644E+06   1.1088147E+06   9.1112986E+05   8.9203206E+05   9.1112986E+05
   84.2500   1.1088394E+06   1.0893227E+06   1.1088394E+06   9.1115400E+05   8.9199115E+05   9.1115400E+05
   84.2625   1.1088641E+06   1.0892812E+06   1.1088641E+06   9.1117808E+05   8.9195042E+05   9.1117808E+05
   84.2750   1.1088887E+06   1.0892399E+06   1.1088887E+06   9.1120210E+05   8.9190985E+05   9.1120210E+05
   84.2875   1.1089133E+06   1.0891988E+06   1.1089133E+06   9.1122605E+05   8.9186946E+05   9.1122605E+05
   84.3000   1.1089377E+06   1.0891578E+06   1.1089377E+06   9.1124994E+05   8.9182923E+05   9.1124994E+05
   84.3125   1.1089622E+06   1.0891169E+06   1.1089622E+06   9.1127377E+05   8.9178918E+05   9.1127377E+05
   84.3250   1.1089865E+06   1.0890763E+06   1.1089865E+06   9.1129753E+05   8.9174931E+05   9.1129753E+05
   84.3375   1.1090108E+06   1.0890358E+06   1.1090108E+06   9.1132123E+05   8.9170961E+05   9.1132123E+05
   84.3500   1.1090350E+06   1.0889955E+06   1.1090350E+06   9.1134486E+05   8.9167008E+05   9.1134486E+05
   84.3625   1.1090592E+06   1.0889554E+06   1.1090592E+06   9.1136843E+05   8.9163074E+05   9.1136843E+05
   84.3750   1.1090833E+06   1.0889154E+06   1.1090833E+06   9.1139193E+05   8.9159157E+05   9.1139193E+05
   84.3875   1.1091073E+06   1.0888756E+06   1.1091073E+06   9.1141537E+05   8.9155258E+05   9.1141537E+05
   84.4000   1.1091313E+06   1.0888360E+06   1.1091313E+06   9.1143874E+05   8.9151377E+05   9.1143874E+05
   84.4125   1.1091552E+06   1.0887966E+06   1.1091552E+06   9.1146204E+05   8.9147514E+05   9.1146204E+05
   84.4250   1.1091790E+06   1.0887574E+06   1.1091790E+06   9.1148528E+05   8.9143669E+05   9.1148528E+05
   84.4375   1.1092027E+06   1.0887183E+06   1.1092027E+06   9.1150845E+05   8.9139843E+05   9.1150845E+05
   84.4500   1.1092264E+06   1.0886794E+06   1.1092264E+06   9.1153156E+05   8.9136035E+05   9.1153156E+05
   84.4625   1.1092501E+06   1.0886407E+06   1.1092501E+06   9.1155460E+05   8.9132245E+05   9.1155460E+05
   84.4750   1.1092736E+06   1.0886022E+06   1.1092736E+06   9.1157757E+05   8.9128474E+05   9.1157757E+05
   84.4875   1.1092971E+06   1.0885638E+06   1.1092971E+06   9.1160048E+05   8.9124721E+05   9.1160048E+05
   84.5000   1.1093205E+06   1.0885257E+06   1.1093205E+06   9.1162332E+05   8.9120987E+05   9.1162332E+05
   84.5125   1.1093439E+06   1.0884877E+06   1.1093439E+06   9.1164609E+05   8.9117272E+05   9.1164609E+05
   84.5250   1.1093672E+06   1.0884499E+06   1.1093672E+06   9.1166879E+05   8.9113575E+05   9.1166879E+05
   84.5375   1.1093904E+06   1.0884123E+06   1.1093904E+06   9.1169143E+05   8.9109897E+05   9.1169143E+05
   84.5500   1.1094136E+06   1.0883748E+06   1.1094136E+06   9.1171400E+05   8.9106238E+05   9.1171400E+05
   84.5625   1.1094367E+06   1.0883376E+06   1.1094367E+06   9.1173650E+05   8.9102599E+05   9.1173650E+05
   84.5750   1.1094597E+06   1.0883005E+06   1.1094597E+06   9.1175894E+05   8.9098978E+05   9.1175894E+05
   84.5875   1.1094826E+06   1.0882637E+06   1.1094826E+06   9.1178131E+05   8.9095376E+05   9.1178131E+05
   84.6000   1.1095055E+06   1.0882270E+06   1.1095055E+06   9.1180361E+05   8.9091794E+05   9.1180361E+05
   84.6125   1.1095283E+06   1.0881905E+06   1.1095283E+06   9.1182584E+05   8.9088231E+05   9.1182584E+05
   84.6250   1.1095511E+06   1.0881542E+06   1.1095511E+06   9.1184801E+05   8.9084687E+05   9.1184801E+05
   84.6375   1.1095738E+06   1.0881181E+06   1.1095738E+06   9.1187010E+05   8.9081162E+05   9.1187010E+05
   84.6500   1.1095964E+06   1.0880822E+06   1.1095964E+06   9.1189213E+05   8.9077657E+05   9.1189213E+05
   84.6625   1.1096189E+06   1.0880464E+06   1.1096189E+06   9.1191410E+05   8.9074171E+05   9.1191410E+05
   84.6750   1.1096414E+06   1.0880109E+06   1.1096414E+06   9.1193599E+05   8.9070705E+05   9.1193599E+05
   84.6875   1.1096638E+06   1.0879755E+06   1.1096638E+06   9.1195782E+05   8.9067258E+05   9.1195782E+05
   84.7000   1.1096861E+06   1.0879404E+06   1.1096861E+06   9.1197958E+05   8.9063831E+05   9.1197958E+05
   84.7125   1.1097084E+06   1.0879054E+06   1.1097084E+06   9.1200128E+05   8.9060423E+05   9.1200128E+05
   84.7250   1.1097306E+06   1.0878707E+06   1.1097306E+06   9.1202291E+05   8.9057035E+05   9.1202291E+05
   84.7375   1.1097527E+06   1.0878361E+06   1.1097527E+06   9.1204447E+05   8.9053667E+05   9.1204447E+05
   84.7500   1.1097748E+06   1.0878017E+06   1.1097748E+06   9.1206596E+05   8.9050318E+05   9.1206596E+05
   84.7625   1.1097968E+06   1.0877675E+06   1.1097968E+06   9.1208739E+05   8.9046990E+05   9.1208739E+05
   84.7750   1.1098187E+06   1.0877335E+06   1.1098187E+06   9.1210875E+05   8.9043681E+05   9.1210875E+05
   84.7875   1.1098406E+06   1.0876997E+06   1.1098406E+06   9.1213004E+05   8.9040391E+05   9.1213004E+05
   84.8000   1.1098624E+06   1.0876661E+06   1.1098624E+06   9.1215127E+05   8.9037122E+05   9.1215127E+05
   84.8125   1.1098841E+06   1.0876327E+06   1.1098841E+06   9.1217243E+05   8.9033872E+05   9.1217243E+05
   84.8250   1.1099058E+06   1.0875995E+06   1.1099058E+06   9.1219353E+05   8.9030642E+05   9.1219353E+05
   84.8375   1.1099274E+06   1.0875664E+06   1.1099274E+06   9.1221456E+05   8.9027432E+05   9.1221456E+05
   84.8500   1.1099489E+06   1.0875336E+06   1.1099489E+06   9.1223552E+05   8.9024242E+05   9.1223552E+05
   84.8625   1.1099703E+06   1.0875010E+06   1.1099703E+06   9.1225642E+05   8.9021071E+05   9.1225642E+05
   84.8750   1.1099917E+06   1.0874686E+06   1.1099917E+06   9.1227725E+05   8.9017921E+05   9.1227725E+05
   84.8875   1.1100131E+06   1.0874363E+06   1.1100131E+06   9.1229802E+05   8.9014790E+05   9.1229802E+05
   84.9000   1.1100343E+06   1.0874043E+06   1.1100343E+06   9.1231872E+05   8.9011680E+05   9.1231872E+05
   84.9125   1.1100555E+06   1.0873724E+06   1.1100555E+06   9.1233936E+05   8.9008589E+05   9.1233936E+05
   84.9250   1.1100766E+06   1.0873408E+06   1.1100766E+06   9.1235994E+05   8.9005518E+05   9.1235994E+05
   84.9375   1.1100977E+06   1.0873093E+06   1.1100977E+06   9.1238045E+05   8.9002467E+05   9.1238045E+05
   84.9500   1.1101187E+06   1.0872781E+06   1.1101187E+06   9.1240089E+05   8.8999435E+05   9.1240089E+05
   84.9625   1.1101396E+06   1.0872470E+06   1.1101396E+06   9.1242128E+05   8.8996424E+05   9.1242128E+05
   84.9750   1.1101605E+06   1.0872162E+06   1.1101605E+06   9.1244160E+05   8.8993432E+05   9.1244160E+05
   84.9875   1.1101813E+06   1.0871855E+06   1.1101813E+06   9.1246185E+05   8.8990460E+05   9.1246185E+05
   85.0000   1.1102020E+06   1.0871550E+06   1.1102020E+06   9.1248205E+05   8.8987508E+05   9.1248205E+05
   85.0125   1.1102227E+06   1.0871247E+06   1.1102227E+06   9.1250218E+05   8.8984575E+05   9.1250218E+05
   85.0250   1.1102433E+06   1.0870947E+06   1.1102433E+06   9.1252224E+05   8.8981663E+05   9.1252224E+05
   85.0375   1.1102639E+06   1.0870648E+06   1.1102639E+06   9.1254225E+05   8.8978770E+05   9.1254225E+05
   85.0500   1.1102844E+06   1.0870351E+06   1.1102844E+06   9.1256219E+05   8.8975896E+05   9.1256219E+05
   85.0625   1.1103048E+06   1.0870056E+06   1.1103048E+06   9.1258207E+05   8.8973043E+05   9.1258207E+05
   85.0750   1.1103251E+06   1.0869763E+06   1.1103251E+06   9.1260189E+05   8.8970209E+05   9.1260189E+05
   85.0875   1.1103454E+06   1.0869472E+06   1.1103454E+06   9.1262165E+05   8.8967394E+05   9.1262165E+05
   85.1000   1.1103656E+06   1.0869183E+06   1.1103656E+06   9.1264135E+05   8.8964599E+05   9.1264135E+05
   85.1125   1.1103858E+06   1.0868896E+06   1.1103858E+06   9.1266099E+05   8.8961823E+05   9.1266099E+05
